652,-14008,-5528,-5072,19,-5,-42
653,-15024,-2784,-4744,-42,-15,-71
654,-14968,-4344,-5184,-3,2,98
655,-14528,-5576,-4520,50,32,127
656,-14352,-4520,-4920,0,12,-41
657,-14816,-3792,-5112,-17,-50,-96
658,-14768,-4432,-4848,24,-13,-37
659,-14568,-4840,-4912,46,15,6
660,-14928,-4472,-4944,-6,-8,-6
661,-14752,-4392,-4776,8,-1,-11
662,-14856,-4400,-5128,-8,9,-10
663,-14648,-4288,-4816,-9,16,-6
664,-14632,-4344,-4672,-10,13,-8
665,-14648,-4384,-5024,-3,4,8
666,-15016,-5152,-4608,9,16,5
667,-14536,-3568,-5432,6,-8,-60
668,-15192,-3472,-5224,-37,-19,28
669,-14736,-5864,-4792,49,38,112
670,-14632,-4120,-4736,14,29,-13
671,-14704,-4040,-5288,-14,-25,-72
672,-14528,-4200,-5104,26,-3,-43
673,-14680,-4968,-4560,28,8,-2
674,-14768,-4208,-5136,1,-24,-5
675,-14952,-4600,-4808,7,-11,-10
676,-14792,-4320,-4912,-4,-7,-3
677,-14736,-4528,-4672,-6,1,3
678,-14296,-5440,-4880,10,-3,-38
679,-15096,-2760,-5208,-38,-9,-55
680,-15384,-4696,-5104,-5,32,98
681,-14248,-5088,-4352,52,42,77
682,-14600,-3896,-4408,-14,20,-88
683,-14664,-3680,-5304,-1,-31,-78
684,-14872,-5440,-4832,42,17,3
685,-14712,-4344,-4968,6,6,4
686,-14840,-4840,-4928,16,1,8
687,-14912,-4224,-4880,-5,8,-16
688,-14712,-4368,-5000,-2,4,1
689,-14792,-4976,-4824,2,7,-1
690,-14456,-4184,-5016,17,-3,-73
691,-15168,-3176,-5296,-49,-23,-2
692,-14664,-4936,-5152,45,36,130
693,-14464,-5200,-4248,35,53,59
694,-14808,-3824,-5168,-22,-33,-79
695,-14888,-4160,-4960,3,-30,-73
696,-14392,-4432,-4616,23,-2,-21
697,-14944,-4424,-4944,32,-6,-8
698,-14928,-4360,-5136,-1,-9,4
699,-14608,-4432,-4856,6,9,-10
700,-14848,-4592,-4608,-6,16,-6
701,-14888,-4296,-4504,-9,21,-7
702,-14360,-5192,-4256,8,8,-27
703,-14696,-3184,-4856,-20,-16,-66
704,-15144,-3896,-5272,-20,1,80
705,-14296,-5976,-4896,61,41,138
706,-14712,-4104,-4576,2,44,-44
707,-14776,-3936,-5304,-17,-47,-94
708,-14592,-4632,-4560,22,14,-34
709,-14496,-4496,-4696,23,-8,4
710,-15048,-4704,-4848,5,-29,16
711,-14688,-4400,-4824,-11,-25,-13
712,-14848,-4376,-4832,-9,-15,0
713,-14616,-4240,-4880,-7,-3,14
714,-14464,-5528,-4736,13,0,-16
715,-14864,-3208,-4960,-27,-13,-59
716,-15064,-3872,-5072,-11,16,83
717,-14440,-5792,-4760,55,57,96
718,-14752,-3896,-4872,-9,22,-73
719,-15024,-3960,-4920,-6,-13,-94
720,-14584,-4976,-4896,33,8,-19
721,-14464,-4544,-4760,24,11,2
722,-15024,-4624,-5048,11,-7,7
723,-14552,-4016,-4912,-7,6,-6
724,-14664,-5104,-4616,9,-1,-9
725,-14752,-3624,-4992,-8,-6,-65
726,-14880,-3144,-5080,-34,1,42
727,-14920,-6088,-4880,51,29,159
728,-14520,-4872,-4448,23,39,-20
729,-14712,-3488,-5264,-28,-41,-126
730,-14728,-4224,-4608,11,-2,-41
731,-14936,-4544,-4920,52,18,12
732,-15080,-4416,-5040,1,-8,9
733,-14696,-4264,-4832,12,-20,-14
734,-14904,-4336,-4648,5,-7,-2
735,-14760,-4328,-4856,1,-2,9
736,-14904,-5480,-4856,6,-8,-11
737,-14680,-3664,-5352,-1,2,-92
738,-15104,-3312,-5200,-44,5,36
739,-14720,-5752,-4528,51,53,134
740,-14576,-4528,-4312,20,36,9
741,-15000,-4072,-5280,-28,-31,-84
742,-14672,-4088,-4864,1,-15,-54
743,-14528,-5032,-5032,25,8,-3
744,-14752,-4232,-4616,-13,8,-5
745,-14984,-4456,-5176,1,-8,9
746,-14640,-4112,-4664,-15,7,-1
747,-14928,-4736,-4808,-12,-9,8
748,-14528,-5208,-5024,11,-16,-55
749,-15216,-2544,-4992,-55,-29,-40
750,-15480,-5120,-5040,21,10,131
751,-14184,-5056,-4280,45,49,82
752,-15168,-4000,-5272,-14,-26,-92
753,-14968,-3656,-5040,-10,-30,-101
754,-14680,-4872,-4504,49,17,0
755,-14768,-4552,-4784,12,10,15
756,-14856,-4432,-4744,17,-3,-15
757,-14936,-4304,-4584,-7,25,-26
758,-14552,-4504,-4880,-6,25,2
759,-14808,-4872,-4248,-2,30,-12
760,-14600,-4160,-5136,19,4,-77
761,-15200,-3128,-4912,-42,-7,-1
762,-14888,-5208,-4816,51,41,127
763,-14616,-4912,-4520,44,47,51
764,-14576,-4344,-4872,-11,-4,-61
765,-14808,-3992,-4832,3,-21,-72
766,-14720,-4720,-5096,24,3,-26
767,-14264,-4680,-4592,18,6,-10
768,-14824,-4120,-4920,-2,-20,-9
769,-14688,-4824,-4816,3,-2,7
770,-14800,-4312,-4728,-2,4,6
771,-14712,-4360,-5032,-7,-12,-5
772,-14752,-4216,-4400,-3,-3,-4
773,-14464,-5392,-4768,22,-19,-24
774,-15088,-2864,-4896,-34,-29,-37
775,-15640,-4648,-5104,7,8,110
776,-14312,-5416,-4416,53,57,67
777,-14864,-3848,-4760,-22,23,-89
778,-14752,-4184,-4968,3,-4,-77
779,-14664,-5176,-4832,39,31,-13
780,-14768,-4464,-4872,9,8,1
781,-14872,-4744,-5048,13,-4,3
782,-14616,-4256,-5080,-8,6,-12
783,-14760,-4672,-4752,-7,18,8
784,-14568,-4312,-4672,-12,-1,5
785,-14360,-5232,-4624,8,-5,-27
786,-14904,-3280,-4928,-29,-23,-48
787,-15024,-4112,-4896,3,1,88
788,-14664,-5480,-4752,49,44,88
789,-14696,-4160,-4368,3,8,-45
790,-14960,-4080,-5008,0,-30,-75
791,-14736,-4496,-4752,35,0,-36
792,-15016,-4080,-5240,38,-3,-18
793,-14984,-4568,-4904,9,-5,12
794,-14728,-4448,-4880,11,0,-7
795,-14808,-4368,-5000,0,2,-7
796,-14816,-5144,-4368,0,23,-17
797,-14824,-3696,-5208,-15,-21,-77
798,-14840,-3184,-4816,-43,25,25
799,-15000,-6008,-4952,45,36,152
800,-14408,-4408,-4504,21,43,-7
801,-15112,-3840,-5240,-22,-30,-99
802,-14472,-4496,-4752,16,14,-42
803,-14576,-4232,-4832,27,15,-1
804,-14896,-4792,-4760,0,-1,20
805,-14736,-4136,-4704,-4,0,-12
806,-14792,-4392,-4752,-15,-1,-1
807,-14848,-4584,-4664,-1,4,15
808,-14456,-4760,-4424,19,-6,-39
809,-15336,-3536,-5072,-46,-20,-9
810,-14824,-4544,-5000,25,4,109
811,-14552,-5088,-4488,44,40,54
812,-14816,-3872,-4952,-20,-19,-75
813,-14792,-3848,-4816,9,-26,-73
814,-14568,-4720,-4488,38,20,-16
815,-14944,-4344,-5104,1,-1,3
816,-14592,-4632,-4960,13,17,-3
817,-15048,-4416,-4704,-15,11,-20
818,-14432,-5232,-5112,16,-7,-57
819,-14904,-2808,-4920,-48,-6,-34
820,-15400,-4936,-5216,29,19,140
821,-14400,-5080,-4016,47,64,74
822,-14928,-4120,-5216,-17,2,-93
823,-14624,-3808,-4784,-7,-25,-94
824,-14648,-4432,-4576,27,17,-8
825,-14856,-4528,-5024,4,-15,31
826,-14808,-4200,-4968,2,-16,-13
827,-15096,-4176,-4656,-15,-15,-13
828,-14936,-4488,-4672,-1,4,17
829,-14368,-5144,-4728,19,-7,-43
830,-15144,-2920,-5104,-49,-30,-42
831,-15056,-4384,-4840,10,7,108
832,-14208,-5616,-4448,53,57,99
833,-14888,-3888,-4664,-15,-1,-63
834,-15024,-3944,-4792,-8,-7,-86
835,-14776,-4360,-4936,23,29,-34
836,-14424,-4448,-4408,16,13,-28
837,-14720,-4352,-4832,-2,1,2
838,-14680,-4456,-4872,10,-4,-2
839,-14872,-4752,-4816,2,-6,1
840,-14672,-4288,-4784,-5,9,-3
841,-14704,-4368,-4928,-6,10,1
842,-14640,-4048,-4600,-7,8,4
843,-14848,-5144,-4728,7,2,-2
844,-14520,-3760,-5160,11,-12,-71
845,-15200,-3256,-5368,-40,-24,20
846,-14832,-5368,-4480,56,34,119
847,-14664,-4504,-4648,27,35,15
848,-14888,-3936,-5024,-11,-16,-78
849,-14752,-4192,-4872,17,-21,-59
850,-14840,-5176,-4848,43,13,-5
851,-14456,-4480,-4752,6,-4,-14
852,-14896,-4592,-4640,-1,0,-11
853,-14704,-4144,-4832,-13,15,-5
854,-14704,-4888,-4784,-12,22,-3
855,-15112,-4448,-5024,-3,-10,-68
856,-14872,-3160,-5224,-56,-3,0
857,-15256,-5168,-5016,36,28,139
858,-14488,-4728,-4576,22,47,38
859,-15072,-3904,-5072,-26,-17,-84
860,-14872,-4080,-4784,7,-2,-61
861,-14888,-5008,-4704,32,24,1
862,-14688,-4296,-4792,-3,-18,-2
863,-14760,-4520,-4648,8,-13,-5
864,-14760,-4200,-4824,-1,-12,-2
865,-14688,-4288,-5024,-2,-9,12
866,-14728,-5456,-4880,19,-21,-5
867,-14824,-3176,-5248,-3,-17,-81
868,-15000,-3448,-5096,-23,-13,55
869,-15056,-5880,-4736,57,49,137
870,-14600,-4296,-4456,21,33,-19
871,-14984,-3952,-5384,-30,-21,-95
872,-14760,-4360,-4832,26,6,-60
873,-14512,-4232,-4896,23,22,-17
874,-15072,-4448,-4768,11,17,17
875,-14832,-4432,-4968,10,-13,-10
876,-14728,-4376,-4680,-9,3,-10
877,-14816,-4632,-4928,-5,2,9
878,-14104,-5248,-4776,16,0,-45
879,-15208,-2640,-5328,-53,-39,-42
880,-15304,-4752,-4880,16,30,130
881,-14160,-5280,-4392,48,58,91
882,-14928,-3824,-4848,-23,-8,-90
883,-14808,-3616,-5040,-7,-36,-89
884,-14600,-4888,-4728,33,17,-9
885,-14848,-4512,-4752,13,-10,8
886,-14840,-4384,-4856,11,-11,-10
887,-15000,-4488,-4560,3,7,-4
888,-14744,-4360,-4872,3,3,14
889,-14600,-5432,-4448,13,-2,-27
890,-14840,-3224,-5304,-18,-11,-86
891,-14824,-3632,-5168,-21,12,67
892,-14976,-5888,-4808,54,62,122
893,-14592,-4056,-4576,4,39,-36
894,-14936,-4024,-5304,-15,-18,-81
895,-14808,-4232,-4712,20,6,-39
896,-14680,-5088,-4864,36,16,-4
897,-14664,-4136,-5016,-12,-7,-11
898,-14680,-4664,-4584,6,10,-2
899,-14608,-4208,-4736,-9,4,0
900,-14864,-5168,-4592,-6,15,8
901,-14504,-4992,-5368,9,-15,-60
902,-15024,-2760,-5096,-61,-29,-27
903,-15400,-5200,-4840,30,24,144
904,-14224,-4968,-3968,35,33,62
905,-14744,-3904,-5200,-19,-23,-79
906,-14776,-3952,-4864,8,-29,-75
907,-14616,-4816,-4592,42,17,-9
908,-14624,-4400,-4920,20,-8,5
909,-14832,-4528,-4752,19,-6,-8
910,-14880,-4456,-4872,3,0,-19
911,-14720,-4536,-4512,1,17,-5
912,-15056,-4584,-4744,1,11,-4
913,-14488,-4736,-4424,23,18,-50
914,-15176,-3216,-5032,-34,-10,-22
915,-14992,-4728,-4736,19,19,113
916,-14440,-5088,-4496,47,46,54
917,-14824,-3936,-4904,-30,-17,-74
918,-14648,-3992,-4896,8,-26,-61
919,-14456,-4880,-4856,30,5,-9
920,-14744,-4384,-4696,4,-5,-5
921,-14848,-4736,-5048,14,-20,4
922,-14888,-4192,-4752,-3,-15,-9
923,-14920,-4632,-4912,-2,-5,3
924,-14432,-5048,-4760,17,10,-39
925,-15040,-2744,-5384,-45,-15,-26
926,-15512,-5416,-4920,35,42,120
927,-14472,-4512,-4744,33,68,23
928,-14992,-3992,-5184,-29,-28,-86
929,-14896,-4184,-4504,6,-7,-64
930,-14488,-4800,-4776,31,9,3
931,-14800,-4304,-4656,2,-20,5
932,-14720,-4480,-4824,-1,-10,-7
933,-14632,-4120,-4624,-12,1,1
934,-14704,-5208,-4608,2,6,3
935,-14624,-3904,-4992,6,-11,-71
936,-15192,-3200,-5304,-50,-27,8
937,-14864,-5608,-4760,42,32,106
938,-14696,-4392,-4312,17,22,10
939,-14760,-4000,-5264,-29,-38,-78
940,-14600,-4192,-4808,8,-5,-51
941,-14736,-4120,-4872,23,-3,-16
942,-14928,-4768,-4824,16,3,5
943,-14816,-4248,-4680,12,5,-11
944,-14752,-4408,-4576,0,2,-11
945,-14192,-5280,-4384,16,12,-38
946,-14928,-2968,-4744,-36,-8,-67
947,-14888,-4656,-4648,-1,22,79
948,-14432,-5456,-4408,34,37,99
949,-14808,-4160,-4672,-11,9,-50
950,-14824,-3904,-4992,-11,-15,-74
951,-14664,-4744,-4616,21,10,-20
952,-14952,-4680,-4896,18,15,2
953,-14912,-4600,-4952,4,-1,6
954,-14936,-4344,-4672,1,-7,-15
955,-14648,-4216,-4736,-7,-2,-6
956,-15096,-5200,-4664,5,-8,8
957,-14576,-4080,-5088,28,-21,-79
958,-15064,-2808,-4928,-52,-29,-13
959,-15024,-5256,-4768,39,28,126
960,-14696,-4928,-4328,46,37,51
961,-14984,-4056,-4904,-25,-19,-88
962,-14832,-4104,-4880,7,-17,-69
963,-14704,-4832,-4840,36,21,-8
964,-14568,-4304,-4560,13,6,-16
965,-15048,-4744,-5280,-2,3,-7
966,-14880,-4384,-4080,-16,30,0
967,-14312,-5608,-4576,6,-2,-25
968,-15104,-3216,-5096,-37,-25,-84
969,-14832,-4224,-5024,-23,8,78
970,-14392,-5952,-4696,50,34,124
971,-14832,-3944,-4728,-11,9,-40
972,-14896,-4336,-5208,-9,-17,-69
973,-14600,-4656,-4848,17,10,-34
974,-14832,-4856,-4840,15,0,-3
975,-14656,-4480,-4688,8,-6,0
976,-14928,-4344,-4648,0,-6,-1
977,-14928,-4776,-4616,6,-4,5
978,-14512,-4728,-5392,25,-14,-69
979,-15368,-3120,-4832,-46,-19,-22
980,-14824,-4808,-4856,37,39,127
981,-14576,-5376,-4352,48,25,80
982,-14640,-3776,-4712,-25,-2,-92
983,-14816,-4208,-4984,-6,-26,-81
984,-14616,-5024,-4592,32,32,-14
985,-14592,-4496,-4424,-2,16,-7
986,-14944,-4640,-4752,7,3,2
987,-14872,-4144,-4736,-8,6,-2
988,-14752,-5000,-4496,5,-4,0
989,-14896,-4080,-5248,-1,-6,-58
990,-14648,-3072,-4680,-38,14,21
991,-15200,-6064,-4944,45,38,124
992,-14568,-4264,-4408,20,55,-14
993,-15080,-4072,-5672,-22,-27,-76
994,-14832,-4296,-4416,18,-5,-50
995,-14728,-4424,-4856,21,5,-10
996,-14656,-4976,-4936,-1,-10,15
997,-14704,-4120,-4488,-3,-27,-7
998,-15000,-4552,-5016,-11,-13,9
999,-14656,-4888,-4424,-2,-2,-4
1000,-14688,-4360,-5248,1,-12,-60
1001,-14744,-2744,-4672,-24,1,21
1002,-15176,-5776,-4856,44,32,124
1003,-14432,-4712,-4272,38,43,3
1004,-15128,-3912,-5072,-31,-18,-103
1005,-15104,-4352,-5336,22,-5,-58
1006,-14512,-5344,-4128,24,61,4
1007,-14664,-4168,-4920,0,-13,-11
1008,-14624,-4392,-4664,1,6,-2
1009,-14776,-4360,-4696,2,-7,2
1010,-14888,-4792,-4792,2,-4,8
1011,-14656,-4648,-4680,9,11,-35
1012,-14680,-3200,-4872,-53,-2,-33
1013,-14696,-5312,-4648,17,13,72
1014,-14664,-4048,-4648,-1,7,-2
1015,-15104,-4104,-5008,-16,-38,-15
1016,-15072,-4736,-4592,14,26,5
1017,-14280,-4400,-5072,8,3,-2
1018,-14888,-4488,-4272,7,-17,-28
1019,-14568,-4384,-4792,18,34,-8
1020,-14928,-4560,-5264,23,0,9
1021,-15192,-4568,-4384,22,39,-1
1022,-14664,-4480,-4760,10,33,-18
1023,-14744,-4344,-4640,10,20,-13
1024,-14912,-4480,-4968,8,11,-10
1025,-14536,-4480,-4880,5,14,-12
1026,-15016,-4416,-4656,4,12,-11
1027,-14656,-4584,-4784,3,1,-10
1028,-14760,-4384,-4728,0,-17,-9
1029,-14864,-4392,-5008,-2,-18,-13
1030,-14888,-4528,-5128,-3,-5,-14
1031,-14592,-4528,-4936,3,-2,-8
1032,-14896,-4392,-4704,3,15,-8
1033,-14704,-4608,-4848,6,9,6
1034,-14664,-4456,-4696,3,-6,-6
1035,-14792,-4424,-4776,2,-8,-3
1036,-14856,-4584,-4920,2,-7,4
1037,-14632,-4368,-4768,-1,0,-2
1038,-14792,-4456,-4872,-2,8,-6
1039,-14672,-4384,-4816,1,12,0
1040,-14928,-4416,-4672,4,7,0
1041,-14800,-4480,-4880,2,3,-7
1042,-14648,-4448,-4656,5,3,-8
1043,-14624,-4336,-4616,11,3,-7
1044,-14792,-4488,-4856,7,4,-6
1045,-14528,-4288,-4992,13,2,-6
1046,-14856,-4504,-4904,11,10,-4
1047,-14800,-4480,-4840,13,-13,-4
1048,-14824,-4416,-4792,6,-5,-11
1049,-14840,-4536,-4760,8,-7,-3
1050,-14888,-4496,-4584,5,-5,-6
1051,-14792,-4472,-4880,0,6,-11
1052,-14904,-4432,-4768,-1,14,-8
1053,-14752,-4432,-4592,0,16,-3
1054,-14744,-4416,-4600,-1,8,-4
1055,-14728,-4384,-4792,0,6,-6
1056,-14544,-4640,-4792,3,9,-3
1057,-14816,-4408,-4696,2,4,-2
1058,-14688,-4536,-5240,1,5,-5
1059,-14880,-4288,-4600,3,10,-1
1060,-14720,-4536,-4744,2,-3,-7
1061,-14624,-4448,-4696,0,-9,-14
1062,-14760,-4400,-4560,5,-1,-6
1063,-14816,-4496,-4840,13,-5,-1
1064,-14840,-4392,-5000,10,5,-8
1065,-14792,-4392,-4688,11,11,-5
1066,-14792,-4512,-4624,9,5,-2
1067,-14672,-4480,-4704,6,-3,-6
1068,-14872,-4304,-4760,3,-12,-11
1069,-14952,-4416,-4880,5,-6,-5
1070,-14832,-4472,-4712,6,4,-6
1071,-14832,-4232,-4960,8,4,-10
1072,-14792,-4424,-4520,3,30,-8
1073,-14616,-4504,-4920,5,13,-4
1074,-14704,-4296,-4968,2,9,-18
1075,-14760,-4368,-4624,4,-2,-6
1076,-14704,-4512,-4856,7,-8,-2
1077,-14880,-4312,-5032,2,-15,-10
1078,-14824,-4472,-4952,-1,3,-7
1079,-14872,-4376,-4880,0,12,-2
1080,-14768,-4296,-4688,3,13,-5
1081,-14760,-4480,-4808,3,10,-5
1082,-14688,-4472,-4792,3,9,-5
1083,-14872,-4424,-4920,7,9,-6
1084,-14648,-4496,-4792,7,2,-10
1085,-14880,-4376,-4648,5,18,-6
1086,-14464,-4688,-4960,13,0,-1
1087,-14904,-4288,-4736,1,-1,-17
1088,-14808,-4504,-4808,5,-7,-2
1089,-14776,-4560,-4568,6,-7,2
1090,-14768,-4400,-4952,6,-16,-6
1091,-14744,-4496,-4832,2,-3,-10
1092,-14904,-4408,-4712,6,10,-3
1093,-14808,-4512,-4560,7,10,-11
1094,-14848,-4504,-4912,4,11,-18
1095,-14896,-4328,-4616,11,9,-11
1096,-14824,-4504,-4672,16,0,-3
1097,-14616,-4432,-4776,29,-11,1
1098,-14704,-4448,-4352,25,-1,9
1099,-14704,-4648,-5256,33,-20,9
1100,-14624,-4512,-4648,16,12,-10
1101,-14496,-4624,-4744,1,29,-13
1102,-15120,-4872,-5760,-29,76,-52
1103,-14568,-3896,-5152,26,86,-96
1104,-14416,-3952,-2616,-16,190,-45
1105,-14640,-4888,-5120,3,-56,51
1106,-15376,-5216,-5248,-11,-148,23
1107,-14816,-4496,-4736,-15,-59,-1
1108,-14984,-3944,-5416,-37,-91,-22
1109,-15128,-5144,-4504,2,-9,12
1110,-13928,-3792,-4336,26,62,-56
1111,-15512,-4800,-4896,15,4,26
1112,-14536,-4560,-4432,-10,2,2
1113,-14888,-4424,-4744,8,29,-15
1114,-14832,-4392,-4752,4,-7,5
1115,-14568,-4600,-4712,12,11,8
1116,-14872,-4536,-4968,8,-5,7
1117,-14896,-4408,-4664,8,15,-2
1118,-14472,-4776,-5272,17,12,-6
1119,-15336,-4592,-4432,-8,1,-28
1120,-13840,-4576,-4336,4,93,-8
1121,-15128,-4400,-5624,0,-38,10
1122,-14960,-4376,-4320,12,43,3
1123,-14520,-5576,-4488,25,49,-47
1124,-14504,-2864,-4824,-37,11,-55
1125,-15280,-4664,-4752,-20,12,109
1126,-14048,-5752,-4352,41,5,87
1127,-14656,-3872,-4856,-23,-28,-79
1128,-14768,-4032,-5336,-1,-74,-74
1129,-14392,-4600,-4776,25,-15,-16
1130,-14608,-4408,-5016,26,-25,0
1131,-14888,-4688,-4832,4,-30,18
1132,-14904,-4320,-4536,-6,-15,-26
1133,-14776,-4104,-4680,-19,-8,-18
1134,-14928,-5024,-4624,1,-5,-14
1135,-14664,-3864,-5136,-25,1,-5
1136,-15040,-4576,-4408,8,51,84
1137,-14232,-5336,-4880,37,44,54
1138,-14528,-3848,-4592,-17,16,-69
1139,-14752,-4224,-4992,4,-20,-48
1140,-14456,-4544,-4704,19,8,-28
1141,-14832,-4248,-4776,16,-18,-19
1142,-14888,-4360,-5248,-7,-8,6
1143,-14768,-4664,-4728,14,7,-1
1144,-14680,-4592,-4528,10,12,-29
1145,-15024,-4392,-5352,-10,-36,-66
1146,-14872,-3112,-4984,-51,25,22
1147,-15184,-5832,-4856,46,43,176
1148,-14256,-4384,-4256,23,59,27
1149,-14616,-4136,-5112,-24,-16,-79
1150,-14800,-4040,-4688,16,15,-53
1151,-14552,-5072,-4920,24,-6,-10
1152,-14632,-3992,-4792,2,-4,-20
1153,-14944,-4640,-4896,-1,-21,5
1154,-14864,-4232,-4520,-9,-8,-6
1155,-14920,-4432,-4944,-4,-3,-1
1156,-14776,-4320,-4576,1,6,6
1157,-14744,-4456,-4688,5,-4,8
1158,-14696,-5336,-4184,21,-5,-23
1159,-15096,-3328,-4968,-11,-21,-49
1160,-15000,-4152,-4864,11,3,71
1161,-14264,-5792,-4440,72,40,72
1162,-14736,-3872,-4728,12,13,-65
1163,-14776,-4232,-4856,16,-22,-61
1164,-14504,-4896,-4960,38,29,-29
1165,-15136,-4248,-5152,-4,18,-16
1166,-14808,-5032,-5096,4,0,-2
1167,-14416,-3888,-4336,-20,23,-28
1168,-14600,-5168,-5224,-8,-22,-24
1169,-14864,-3200,-4616,-29,-27,-42
1170,-15040,-3984,-5064,-37,12,75
1171,-14696,-5888,-4560,38,38,151
1172,-14672,-3888,-4848,1,34,-22
1173,-14872,-4216,-5160,-7,-18,-78
1174,-14616,-4416,-4776,16,8,-46
1175,-14408,-4120,-4736,20,3,-12
1176,-14880,-4464,-5160,14,-11,21
1177,-14760,-4280,-4472,14,-1,-13
1178,-14904,-4560,-4712,5,0,0
1179,-14704,-4376,-4704,13,-17,3
1180,-14368,-5240,-4576,21,-19,-31
1181,-14912,-3480,-4936,-13,-34,-33
1182,-14928,-4264,-4872,21,-5,79
1183,-14552,-5560,-4264,43,37,61
1184,-14688,-4000,-4872,-5,23,-63
1185,-14576,-4224,-4792,13,2,-74
1186,-14712,-4368,-4320,24,21,-56
1187,-14392,-5000,-4688,15,18,-5
1188,-14800,-4392,-4848,14,0,9
1189,-14912,-4456,-4856,-3,2,-11
1190,-14704,-4736,-4680,-6,6,-1
1191,-14800,-4872,-4296,0,26,-14
1192,-14904,-4416,-5360,-6,-31,-76
1193,-15032,-2816,-4568,-59,-6,7
1194,-15368,-5840,-4616,36,17,181
1195,-14280,-4768,-3944,25,30,42
1196,-14952,-3776,-4864,-28,-47,-102
1197,-14808,-3856,-4640,-5,-23,-72
1198,-14600,-4968,-4824,46,8,7
1199,-14776,-4200,-4592,31,-6,-18
1200,-15064,-4384,-4608,0,-14,-14
1201,-14848,-4624,-4400,15,7,-6
1202,-14760,-4512,-4960,6,10,-8
1203,-14984,-4600,-4696,-4,19,-17
1204,-14672,-4600,-4944,-2,13,-18
1205,-15000,-4752,-4184,-1,37,-6
1206,-14408,-4208,-4992,8,10,-26
1207,-15072,-3704,-4872,-29,-3,23
1208,-15152,-5392,-4752,21,17,95
1209,-14392,-4280,-4504,11,20,-4
1210,-14872,-4208,-5064,-16,-27,-63
1211,-14624,-4288,-4640,10,2,-38
1212,-14664,-4264,-5048,23,15,0
1213,-15048,-4344,-4824,-6,-8,13
1214,-14520,-4336,-4504,10,1,-11
1215,-14824,-4640,-4648,-12,-1,-4
1216,-14552,-4488,-4584,-1,4,-4
1217,-14672,-5048,-4904,17,-6,-38
1218,-14736,-3128,-4456,-16,-19,-53
1219,-15136,-4400,-5248,0,35,89
1220,-14568,-5784,-4728,63,43,136
1221,-14888,-4112,-4736,11,20,-35
1222,-14872,-4200,-5016,-18,-20,-89
1223,-14600,-4384,-4816,11,0,-54
1224,-14408,-4592,-4600,21,6,-23
1225,-14800,-4688,-4488,-9,3,-4
1226,-14808,-4488,-4832,7,0,6
1227,-14864,-4344,-4824,-4,13,-2
1228,-14832,-4488,-4696,-5,10,-2
1229,-14752,-4328,-4744,-6,11,-3
1230,-14832,-4464,-4920,1,12,4
1231,-14920,-5000,-4904,7,3,-1
1232,-14152,-3600,-5288,15,0,-60
1233,-15368,-3680,-4928,-29,-11,30
1234,-14672,-5600,-5048,51,16,107
1235,-14536,-4200,-4320,14,15,-13
1236,-14712,-4128,-4840,-17,-40,-60
1237,-14584,-4344,-4584,22,-14,-38
1238,-15112,-5120,-4784,23,-4,-16
1239,-14952,-4336,-4824,-15,5,-22
1240,-14664,-4624,-4912,-1,6,-4
1241,-14824,-4240,-4384,-16,19,-13
1242,-14912,-4560,-4784,-11,8,-1
1243,-14968,-4792,-4608,-5,12,-4
1244,-14480,-5344,-5120,18,-12,-58
1245,-14856,-2656,-5152,-51,-8,-30
1246,-15168,-5360,-4864,32,38,154
1247,-14080,-4880,-4160,41,71,75
1248,-15104,-3856,-4928,-20,-24,-79
1249,-14504,-4072,-4960,11,-19,-75
1250,-14840,-4776,-4592,28,-10,-15
1251,-14344,-4208,-4560,29,-13,-8
1252,-15088,-4520,-5008,3,-30,7
1253,-14704,-4256,-4712,3,-11,-12
1254,-14880,-4640,-4584,2,-9,3
1255,-14664,-4416,-4608,-1,5,-4
1256,-14808,-4496,-4656,-12,5,-16
1257,-14736,-4376,-4944,-8,18,-11
1258,-14552,-4216,-4472,-9,20,-5
1259,-14528,-5616,-4616,12,5,-18
1260,-14776,-3296,-5032,-6,-15,-67
1261,-15032,-3440,-5200,-19,4,80
1262,-14640,-6424,-4368,59,44,120
1263,-14768,-3840,-4704,-11,21,-70
1264,-14912,-4016,-5128,-15,-33,-84
1265,-14616,-4464,-4824,34,12,-26
1266,-14792,-4312,-4992,28,-2,-4
1267,-15144,-4376,-4456,7,-15,10
1268,-14656,-4664,-4792,7,-6,2
1269,-14848,-4280,-4744,-4,-16,-10
1270,-14096,-5440,-4952,18,-22,-59
1271,-14960,-2480,-4688,-46,-35,-65
1272,-15160,-4848,-4840,5,26,120
1273,-14520,-5536,-4344,51,67,119
1274,-14600,-4448,-4912,-8,35,-54
1275,-15200,-3904,-4448,-15,8,-100
1276,-14664,-4344,-4760,18,14,-36
1277,-14592,-5024,-4496,39,9,-6
1278,-14896,-4488,-4832,-10,-12,-8
1279,-14880,-4552,-4608,10,-7,2
1280,-14912,-4504,-4944,-6,-2,-1
1281,-14600,-4400,-4472,-4,6,-1
1282,-14800,-4584,-4832,-6,4,2
1283,-14800,-4360,-4672,-4,5,2
1284,-14704,-4624,-4672,6,-2,0
1285,-14320,-4568,-4168,11,-10,-36
1286,-15208,-3608,-5040,-23,-38,6
1287,-15096,-4896,-4512,30,8,82
1288,-14456,-4640,-4416,33,24,15
1289,-14968,-4112,-4672,-11,-10,-55
